layer_idx_in_block,layer_name,role,out_features,in_features,n_params,kl_div,top1_disagree,elapsed_s
12,model.language_model.layers.12.mlp.gate_proj,mlp_up,10240,2560,26214400,6.650354862213135,0.671875,0.1466817855834961
12,model.language_model.layers.12.mlp.up_proj,mlp_up,10240,2560,26214400,6.101423263549805,0.6640625,0.14776206016540527
12,model.language_model.layers.12.mlp.down_proj,mlp_down,2560,10240,26214400,7.365544319152832,0.69140625,0.1339704990386963
12,model.language_model.layers.12.per_layer_input_gate,other,256,2560,655360,6.872625350952148,0.595703125,0.14061832427978516
12,model.language_model.layers.12.per_layer_projection,other,2560,256,655360,6.9848785400390625,0.623046875,0.14266014099121094
13,model.language_model.layers.13.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.004346794448792934,0.0234375,0.14577698707580566
13,model.language_model.layers.13.self_attn.k_proj,attn_qkv,512,2560,1310720,0.002123650163412094,0.017578125,0.14447879791259766
13,model.language_model.layers.13.self_attn.v_proj,attn_qkv,512,2560,1310720,0.003138746600598097,0.01953125,0.14231538772583008
13,model.language_model.layers.13.self_attn.o_proj,attn_out,2560,2048,5242880,0.01402572076767683,0.033203125,0.141038179397583
13,model.language_model.layers.13.mlp.gate_proj,mlp_up,10240,2560,26214400,8.118717193603516,0.646484375,0.1360301971435547
13,model.language_model.layers.13.mlp.up_proj,mlp_up,10240,2560,26214400,5.254121780395508,0.6484375,0.14671540260314941
13,model.language_model.layers.13.mlp.down_proj,mlp_down,2560,10240,26214400,7.7932305335998535,0.734375,0.1443779468536377
13,model.language_model.layers.13.per_layer_input_gate,other,256,2560,655360,7.397287368774414,0.625,0.1399543285369873
13,model.language_model.layers.13.per_layer_projection,other,2560,256,655360,7.2952494621276855,0.623046875,0.1439988613128662
14,model.language_model.layers.14.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.002926640445366502,0.013671875,0.14251375198364258
14,model.language_model.layers.14.self_attn.k_proj,attn_qkv,512,2560,1310720,0.0006362138083204627,0.00390625,0.14560389518737793
14,model.language_model.layers.14.self_attn.v_proj,attn_qkv,512,2560,1310720,0.005293778143823147,0.021484375,0.13452625274658203
14,model.language_model.layers.14.self_attn.o_proj,attn_out,2560,2048,5242880,0.012431340292096138,0.033203125,0.1441202163696289
14,model.language_model.layers.14.mlp.gate_proj,mlp_up,10240,2560,26214400,4.755063056945801,0.748046875,0.14446210861206055
14,model.language_model.layers.14.mlp.up_proj,mlp_up,10240,2560,26214400,6.8487629890441895,0.76953125,0.14381980895996094
14,model.language_model.layers.14.mlp.down_proj,mlp_down,2560,10240,26214400,3.948648452758789,0.72265625,0.14452028274536133
14,model.language_model.layers.14.per_layer_input_gate,other,256,2560,655360,4.020902633666992,0.603515625,0.1428511142730713
14,model.language_model.layers.14.per_layer_projection,other,2560,256,655360,0.4669393002986908,0.013671875,0.14286231994628906
15,model.language_model.layers.15.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.0014806336257606745,0.013671875,0.13539814949035645
15,model.language_model.layers.15.self_attn.k_proj,attn_qkv,512,2560,1310720,0.0012482848251238465,0.015625,0.13897943496704102
15,model.language_model.layers.15.self_attn.v_proj,attn_qkv,512,2560,1310720,1.0127348899841309,0.15625,0.14623284339904785
15,model.language_model.layers.15.self_attn.o_proj,attn_out,2560,2048,5242880,1.0620849132537842,0.193359375,0.14309263229370117
15,model.language_model.layers.15.mlp.gate_proj,mlp_up,10240,2560,26214400,3.9880290031433105,0.755859375,0.143568754196167
15,model.language_model.layers.15.mlp.up_proj,mlp_up,10240,2560,26214400,4.559608459472656,0.63671875,0.14457154273986816
15,model.language_model.layers.15.mlp.down_proj,mlp_down,2560,10240,26214400,5.961696624755859,0.759765625,0.14494585990905762
15,model.language_model.layers.15.per_layer_input_gate,other,256,2560,655360,7.349430561065674,0.673828125,0.13384389877319336
15,model.language_model.layers.15.per_layer_projection,other,2560,256,655360,5.958593845367432,0.6875,0.14172959327697754
16,model.language_model.layers.16.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.001423068344593048,0.009765625,0.14237427711486816
16,model.language_model.layers.16.self_attn.k_proj,attn_qkv,512,2560,1310720,0.0007418202003464103,0.013671875,0.13892316818237305
16,model.language_model.layers.16.self_attn.v_proj,attn_qkv,512,2560,1310720,0.015232927165925503,0.02734375,0.143235445022583
16,model.language_model.layers.16.self_attn.o_proj,attn_out,2560,2048,5242880,0.03392305597662926,0.0390625,0.14999842643737793
16,model.language_model.layers.16.mlp.gate_proj,mlp_up,10240,2560,26214400,8.51089096069336,0.71875,0.14482522010803223
16,model.language_model.layers.16.mlp.up_proj,mlp_up,10240,2560,26214400,5.284269332885742,0.642578125,0.1372237205505371
16,model.language_model.layers.16.mlp.down_proj,mlp_down,2560,10240,26214400,7.5966901779174805,0.771484375,0.13994622230529785
16,model.language_model.layers.16.per_layer_input_gate,other,256,2560,655360,4.722831726074219,0.60546875,0.14550542831420898
16,model.language_model.layers.16.per_layer_projection,other,2560,256,655360,3.2513840198516846,0.60546875,0.14209747314453125
17,model.language_model.layers.17.self_attn.q_proj,attn_qkv,4096,2560,10485760,0.012390127405524254,0.033203125,0.14315271377563477
17,model.language_model.layers.17.self_attn.k_proj,attn_qkv,1024,2560,2621440,0.002614183584228158,0.017578125,0.14374637603759766
17,model.language_model.layers.17.self_attn.v_proj,attn_qkv,1024,2560,2621440,0.01069837249815464,0.07421875,0.14015579223632812
17,model.language_model.layers.17.self_attn.o_proj,attn_out,2560,4096,10485760,0.04897395521402359,0.072265625,0.14189553260803223
17,model.language_model.layers.17.mlp.gate_proj,mlp_up,10240,2560,26214400,4.642331123352051,0.669921875,0.1452169418334961
17,model.language_model.layers.17.mlp.up_proj,mlp_up,10240,2560,26214400,9.63686752319336,0.64453125,0.1465311050415039
17,model.language_model.layers.17.mlp.down_proj,mlp_down,2560,10240,26214400,4.693094253540039,0.7578125,0.14464735984802246
17,model.language_model.layers.17.per_layer_input_gate,other,256,2560,655360,4.482028484344482,0.609375,0.14362454414367676
17,model.language_model.layers.17.per_layer_projection,other,2560,256,655360,6.720241069793701,0.669921875,0.14663004875183105
18,model.language_model.layers.18.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.0030316472984850407,0.02734375,0.14336276054382324
18,model.language_model.layers.18.self_attn.k_proj,attn_qkv,512,2560,1310720,0.004193983972072601,0.0234375,0.13610148429870605
18,model.language_model.layers.18.self_attn.v_proj,attn_qkv,512,2560,1310720,0.011713841930031776,0.068359375,0.1427478790283203
18,model.language_model.layers.18.self_attn.o_proj,attn_out,2560,2048,5242880,0.015567129477858543,0.07421875,0.14416265487670898
18,model.language_model.layers.18.mlp.gate_proj,mlp_up,10240,2560,26214400,5.215018272399902,0.669921875,0.14581704139709473
18,model.language_model.layers.18.mlp.up_proj,mlp_up,10240,2560,26214400,8.806859016418457,0.66015625,0.1483619213104248
18,model.language_model.layers.18.mlp.down_proj,mlp_down,2560,10240,26214400,6.449694633483887,0.765625,0.1452319622039795
18,model.language_model.layers.18.per_layer_input_gate,other,256,2560,655360,6.719664573669434,0.61328125,0.1423788070678711
18,model.language_model.layers.18.per_layer_projection,other,2560,256,655360,5.446496963500977,0.615234375,0.13409709930419922
19,model.language_model.layers.19.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.012116177007555962,0.037109375,0.14026260375976562
19,model.language_model.layers.19.self_attn.k_proj,attn_qkv,512,2560,1310720,0.009774268604815006,0.029296875,0.1446857452392578
19,model.language_model.layers.19.self_attn.v_proj,attn_qkv,512,2560,1310720,0.007213903591036797,0.033203125,0.14440250396728516
19,model.language_model.layers.19.self_attn.o_proj,attn_out,2560,2048,5242880,0.015853215008974075,0.078125,0.14188027381896973
19,model.language_model.layers.19.mlp.gate_proj,mlp_up,10240,2560,26214400,10.373306274414062,0.693359375,0.1464388370513916
19,model.language_model.layers.19.mlp.up_proj,mlp_up,10240,2560,26214400,4.166050434112549,0.65625,0.14516878128051758
19,model.language_model.layers.19.mlp.down_proj,mlp_down,2560,10240,26214400,6.227985382080078,0.75390625,0.1454615592956543
19,model.language_model.layers.19.per_layer_input_gate,other,256,2560,655360,2.598738193511963,0.6015625,0.13870978355407715
19,model.language_model.layers.19.per_layer_projection,other,2560,256,655360,4.384853363037109,0.595703125,0.14473390579223633
20,model.language_model.layers.20.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.006592877209186554,0.02734375,0.14043760299682617
20,model.language_model.layers.20.self_attn.k_proj,attn_qkv,512,2560,1310720,0.006624926812946796,0.02734375,0.1470348834991455
20,model.language_model.layers.20.self_attn.v_proj,attn_qkv,512,2560,1310720,0.025559280067682266,0.05078125,0.14191627502441406
20,model.language_model.layers.20.self_attn.o_proj,attn_out,2560,2048,5242880,0.04843903332948685,0.0546875,0.14273881912231445
20,model.language_model.layers.20.mlp.gate_proj,mlp_up,10240,2560,26214400,7.337358474731445,0.69921875,0.13851523399353027
20,model.language_model.layers.20.mlp.up_proj,mlp_up,10240,2560,26214400,5.447919845581055,0.69140625,0.14462590217590332
20,model.language_model.layers.20.mlp.down_proj,mlp_down,2560,10240,26214400,6.930098533630371,0.755859375,0.14353227615356445
20,model.language_model.layers.20.per_layer_input_gate,other,256,2560,655360,5.034017562866211,0.615234375,0.14606666564941406
20,model.language_model.layers.20.per_layer_projection,other,2560,256,655360,4.08164119720459,0.658203125,0.1440596580505371
21,model.language_model.layers.21.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.0069075217470526695,0.025390625,0.14735937118530273
21,model.language_model.layers.21.self_attn.k_proj,attn_qkv,512,2560,1310720,0.0048189181834459305,0.0234375,0.13988208770751953
21,model.language_model.layers.21.self_attn.v_proj,attn_qkv,512,2560,1310720,0.06915976852178574,0.080078125,0.13744568824768066
21,model.language_model.layers.21.self_attn.o_proj,attn_out,2560,2048,5242880,0.08652262389659882,0.107421875,0.143784761428833
21,model.language_model.layers.21.mlp.gate_proj,mlp_up,10240,2560,26214400,7.030548095703125,0.751953125,0.1456315517425537
21,model.language_model.layers.21.mlp.up_proj,mlp_up,10240,2560,26214400,4.670317649841309,0.751953125,0.14451932907104492
21,model.language_model.layers.21.mlp.down_proj,mlp_down,2560,10240,26214400,7.651196002960205,0.75390625,0.14364981651306152
21,model.language_model.layers.21.per_layer_input_gate,other,256,2560,655360,4.3777995109558105,0.650390625,0.14058732986450195
21,model.language_model.layers.21.per_layer_projection,other,2560,256,655360,2.018702268600464,0.640625,0.14645814895629883
22,model.language_model.layers.22.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.003004313912242651,0.029296875,0.13911700248718262
22,model.language_model.layers.22.self_attn.k_proj,attn_qkv,512,2560,1310720,0.07056654244661331,0.080078125,0.13874340057373047
22,model.language_model.layers.22.self_attn.v_proj,attn_qkv,512,2560,1310720,0.772790253162384,0.22265625,0.14147639274597168
22,model.language_model.layers.22.self_attn.o_proj,attn_out,2560,2048,5242880,0.08511126041412354,0.095703125,0.14451384544372559
22,model.language_model.layers.22.mlp.gate_proj,mlp_up,10240,2560,26214400,5.371259689331055,0.779296875,0.1469569206237793
22,model.language_model.layers.22.mlp.up_proj,mlp_up,10240,2560,26214400,9.113397598266602,0.734375,0.1445598602294922
22,model.language_model.layers.22.mlp.down_proj,mlp_down,2560,10240,26214400,5.554940223693848,0.826171875,0.14289426803588867
22,model.language_model.layers.22.per_layer_input_gate,other,256,2560,655360,3.253567695617676,0.59765625,0.13190603256225586
22,model.language_model.layers.22.per_layer_projection,other,2560,256,655360,11.6402587890625,0.64453125,0.13985395431518555
23,model.language_model.layers.23.self_attn.q_proj,attn_qkv,4096,2560,10485760,0.03720800578594208,0.037109375,0.1477675437927246
23,model.language_model.layers.23.self_attn.k_proj,attn_qkv,1024,2560,2621440,0.0484236441552639,0.056640625,0.14513874053955078
23,model.language_model.layers.23.self_attn.v_proj,attn_qkv,1024,2560,2621440,0.46712222695350647,0.185546875,0.14367270469665527
23,model.language_model.layers.23.self_attn.o_proj,attn_out,2560,4096,10485760,0.26620492339134216,0.1328125,0.14080452919006348
23,model.language_model.layers.23.mlp.gate_proj,mlp_up,10240,2560,26214400,5.905198097229004,0.716796875,0.14522457122802734
23,model.language_model.layers.23.mlp.up_proj,mlp_up,10240,2560,26214400,5.374445915222168,0.658203125,0.13492608070373535
23,model.language_model.layers.23.mlp.down_proj,mlp_down,2560,10240,26214400,6.882526874542236,0.8125,0.14200949668884277
23,model.language_model.layers.23.per_layer_input_gate,other,256,2560,655360,5.187328338623047,0.619140625,0.14267635345458984
23,model.language_model.layers.23.per_layer_projection,other,2560,256,655360,5.158272743225098,0.666015625,0.14296483993530273
24,model.language_model.layers.24.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.004067671950906515,0.0234375,0.1400291919708252
24,model.language_model.layers.24.self_attn.o_proj,attn_out,2560,2048,5242880,0.18857979774475098,0.095703125,0.1469273567199707
24,model.language_model.layers.24.mlp.gate_proj,mlp_up,10240,2560,26214400,7.8523783683776855,0.763671875,0.14307284355163574
24,model.language_model.layers.24.mlp.up_proj,mlp_up,10240,2560,26214400,4.9008355140686035,0.720703125,0.1425917148590088
24,model.language_model.layers.24.mlp.down_proj,mlp_down,2560,10240,26214400,5.641082763671875,0.6796875,0.1386888027191162
24,model.language_model.layers.24.per_layer_input_gate,other,256,2560,655360,4.941608905792236,0.59375,0.14312076568603516
24,model.language_model.layers.24.per_layer_projection,other,2560,256,655360,4.377580642700195,0.62890625,0.14401531219482422
25,model.language_model.layers.25.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.0027837168890982866,0.013671875,0.14558649063110352
25,model.language_model.layers.25.self_attn.o_proj,attn_out,2560,2048,5242880,0.01877453550696373,0.0390625,0.14325284957885742
25,model.language_model.layers.25.mlp.gate_proj,mlp_up,10240,2560,26214400,7.3643412590026855,0.63671875,0.14110875129699707
25,model.language_model.layers.25.mlp.up_proj,mlp_up,10240,2560,26214400,5.309983253479004,0.650390625,0.13882660865783691
25,model.language_model.layers.25.mlp.down_proj,mlp_down,2560,10240,26214400,8.804021835327148,0.65625,0.14466619491577148
25,model.language_model.layers.25.per_layer_input_gate,other,256,2560,655360,3.0380594730377197,0.59765625,0.1473679542541504
25,model.language_model.layers.25.per_layer_projection,other,2560,256,655360,1.7044153213500977,0.62109375,0.14390325546264648
26,model.language_model.layers.26.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.001357298344373703,0.01171875,0.14112544059753418
26,model.language_model.layers.26.self_attn.o_proj,attn_out,2560,2048,5242880,0.010348108597099781,0.037109375,0.14415788650512695
26,model.language_model.layers.26.mlp.gate_proj,mlp_up,10240,2560,26214400,5.902941703796387,0.65234375,0.1468520164489746
26,model.language_model.layers.26.mlp.up_proj,mlp_up,10240,2560,26214400,4.4885993003845215,0.654296875,0.13848042488098145
26,model.language_model.layers.26.mlp.down_proj,mlp_down,2560,10240,26214400,7.083370208740234,0.646484375,0.13950324058532715
26,model.language_model.layers.26.per_layer_input_gate,other,256,2560,655360,1.7069984674453735,0.009765625,0.14171361923217773
26,model.language_model.layers.26.per_layer_projection,other,2560,256,655360,1.6923487186431885,0.630859375,0.14589214324951172
27,model.language_model.layers.27.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.0022970899008214474,0.015625,0.1468508243560791
27,model.language_model.layers.27.self_attn.o_proj,attn_out,2560,2048,5242880,0.01023719273507595,0.041015625,0.14329123497009277
27,model.language_model.layers.27.mlp.gate_proj,mlp_up,10240,2560,26214400,3.6204686164855957,0.666015625,0.1450657844543457
27,model.language_model.layers.27.mlp.up_proj,mlp_up,10240,2560,26214400,4.445661544799805,0.6640625,0.13862347602844238
27,model.language_model.layers.27.mlp.down_proj,mlp_down,2560,10240,26214400,4.433401107788086,0.69140625,0.14335131645202637
27,model.language_model.layers.27.per_layer_input_gate,other,256,2560,655360,2.2787487506866455,0.01171875,0.14258551597595215
27,model.language_model.layers.27.per_layer_projection,other,2560,256,655360,0.5558208227157593,0.021484375,0.1450657844543457
28,model.language_model.layers.28.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.0021982425823807716,0.01953125,0.143646240234375
28,model.language_model.layers.28.self_attn.o_proj,attn_out,2560,2048,5242880,0.01392153836786747,0.03515625,0.14328217506408691
28,model.language_model.layers.28.mlp.gate_proj,mlp_up,10240,2560,26214400,4.403995513916016,0.693359375,0.14368963241577148
28,model.language_model.layers.28.mlp.up_proj,mlp_up,10240,2560,26214400,6.354231834411621,0.681640625,0.14183878898620605
28,model.language_model.layers.28.mlp.down_proj,mlp_down,2560,10240,26214400,4.98488712310791,0.669921875,0.14340782165527344
28,model.language_model.layers.28.per_layer_input_gate,other,256,2560,655360,1.1746047735214233,0.015625,0.14730191230773926
28,model.language_model.layers.28.per_layer_projection,other,2560,256,655360,5.875954627990723,0.62890625,0.14228510856628418
29,model.language_model.layers.29.self_attn.q_proj,attn_qkv,4096,2560,10485760,0.0031696378719061613,0.015625,0.1440894603729248
29,model.language_model.layers.29.self_attn.o_proj,attn_out,2560,4096,10485760,0.013862412422895432,0.076171875,0.144822359085083
29,model.language_model.layers.29.mlp.gate_proj,mlp_up,10240,2560,26214400,4.156420707702637,0.70703125,0.1476917266845703
29,model.language_model.layers.29.mlp.up_proj,mlp_up,10240,2560,26214400,5.469027996063232,0.7109375,0.13388586044311523
29,model.language_model.layers.29.mlp.down_proj,mlp_down,2560,10240,26214400,7.944272518157959,0.712890625,0.14402985572814941
29,model.language_model.layers.29.per_layer_input_gate,other,256,2560,655360,0.6172069311141968,0.0078125,0.14338946342468262
29,model.language_model.layers.29.per_layer_projection,other,2560,256,655360,11.894830703735352,0.634765625,0.14975428581237793
30,model.language_model.layers.30.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.0035846077371388674,0.013671875,0.1417405605316162
30,model.language_model.layers.30.self_attn.o_proj,attn_out,2560,2048,5242880,0.021533455699682236,0.041015625,0.1465442180633545
30,model.language_model.layers.30.mlp.gate_proj,mlp_up,10240,2560,26214400,2.9892990589141846,0.6875,0.14288091659545898
30,model.language_model.layers.30.mlp.up_proj,mlp_up,10240,2560,26214400,3.2990763187408447,0.6875,0.1390087604522705
30,model.language_model.layers.30.mlp.down_proj,mlp_down,2560,10240,26214400,3.272885799407959,0.6875,0.1461491584777832
30,model.language_model.layers.30.per_layer_input_gate,other,256,2560,655360,0.10336825996637344,0.001953125,0.14034104347229004
30,model.language_model.layers.30.per_layer_projection,other,2560,256,655360,0.5635419487953186,0.015625,0.14617514610290527
31,model.language_model.layers.31.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.0012020228896290064,0.013671875,0.14142942428588867
31,model.language_model.layers.31.self_attn.o_proj,attn_out,2560,2048,5242880,0.010557200759649277,0.03125,0.14554286003112793
31,model.language_model.layers.31.mlp.gate_proj,mlp_up,10240,2560,26214400,4.022981643676758,0.62890625,0.14913725852966309
31,model.language_model.layers.31.mlp.up_proj,mlp_up,10240,2560,26214400,2.880765199661255,0.052734375,0.1390976905822754
31,model.language_model.layers.31.mlp.down_proj,mlp_down,2560,10240,26214400,3.3766660690307617,0.62890625,0.14260005950927734
31,model.language_model.layers.31.per_layer_input_gate,other,256,2560,655360,0.25375330448150635,0.595703125,0.1448376178741455
31,model.language_model.layers.31.per_layer_projection,other,2560,256,655360,2.8140130043029785,0.619140625,0.1426982879638672
32,model.language_model.layers.32.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.002399006625637412,0.0078125,0.1429300308227539
32,model.language_model.layers.32.self_attn.o_proj,attn_out,2560,2048,5242880,0.006807912141084671,0.0234375,0.14425134658813477
32,model.language_model.layers.32.mlp.gate_proj,mlp_up,10240,2560,26214400,2.9436402320861816,0.669921875,0.14554643630981445
32,model.language_model.layers.32.mlp.up_proj,mlp_up,10240,2560,26214400,2.0323407649993896,0.080078125,0.13725614547729492
32,model.language_model.layers.32.mlp.down_proj,mlp_down,2560,10240,26214400,1.1495351791381836,0.0859375,0.14278626441955566
32,model.language_model.layers.32.per_layer_input_gate,other,256,2560,655360,0.17534056305885315,0.005859375,0.14815664291381836
32,model.language_model.layers.32.per_layer_projection,other,2560,256,655360,0.2169169783592224,0.005859375,0.14601778984069824
33,model.language_model.layers.33.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.0018530541565269232,0.013671875,0.14583230018615723
33,model.language_model.layers.33.self_attn.o_proj,attn_out,2560,2048,5242880,0.00832819938659668,0.05859375,0.14124679565429688
33,model.language_model.layers.33.mlp.gate_proj,mlp_up,10240,2560,26214400,1.7163910865783691,0.662109375,0.14493966102600098
33,model.language_model.layers.33.mlp.up_proj,mlp_up,10240,2560,26214400,2.0150458812713623,0.044921875,0.1380932331085205
33,model.language_model.layers.33.mlp.down_proj,mlp_down,2560,10240,26214400,1.6552724838256836,0.66796875,0.14643502235412598
33,model.language_model.layers.33.per_layer_input_gate,other,256,2560,655360,0.26853466033935547,0.005859375,0.14179039001464844
33,model.language_model.layers.33.per_layer_projection,other,2560,256,655360,0.3286801874637604,0.6015625,0.14484071731567383
34,model.language_model.layers.34.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.000967836647760123,0.00390625,0.1453561782836914
34,model.language_model.layers.34.self_attn.o_proj,attn_out,2560,2048,5242880,0.004870085511356592,0.015625,0.1484229564666748
34,model.language_model.layers.34.mlp.gate_proj,mlp_up,10240,2560,26214400,3.0716073513031006,0.671875,0.14360284805297852
34,model.language_model.layers.34.mlp.up_proj,mlp_up,10240,2560,26214400,2.1213455200195312,0.044921875,0.14249420166015625
34,model.language_model.layers.34.mlp.down_proj,mlp_down,2560,10240,26214400,1.8113999366760254,0.05078125,0.14730048179626465
34,model.language_model.layers.34.per_layer_input_gate,other,256,2560,655360,0.056933723390102386,0.001953125,0.14479303359985352
34,model.language_model.layers.34.per_layer_projection,other,2560,256,655360,0.23928019404411316,0.005859375,0.14353585243225098
35,model.language_model.layers.35.self_attn.q_proj,attn_qkv,4096,2560,10485760,0.00483591528609395,0.017578125,0.14448308944702148
35,model.language_model.layers.35.self_attn.o_proj,attn_out,2560,4096,10485760,0.011008404195308685,0.05078125,0.14317989349365234
35,model.language_model.layers.35.mlp.gate_proj,mlp_up,10240,2560,26214400,1.691826581954956,0.666015625,0.14516472816467285
35,model.language_model.layers.35.mlp.up_proj,mlp_up,10240,2560,26214400,1.224617600440979,0.041015625,0.13823199272155762
35,model.language_model.layers.35.mlp.down_proj,mlp_down,2560,10240,26214400,0.9399642944335938,0.0625,0.1531660556793213
35,model.language_model.layers.35.per_layer_input_gate,other,256,2560,655360,0.14975592494010925,0.001953125,0.14478373527526855
35,model.language_model.layers.35.per_layer_projection,other,2560,256,655360,0.40262144804000854,0.6015625,0.1464405059814453
36,model.language_model.layers.36.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.0020442958921194077,0.009765625,0.1409921646118164
36,model.language_model.layers.36.self_attn.o_proj,attn_out,2560,2048,5242880,0.015839431434869766,0.015625,0.14478135108947754
36,model.language_model.layers.36.mlp.gate_proj,mlp_up,10240,2560,26214400,1.9612658023834229,0.638671875,0.1413736343383789
36,model.language_model.layers.36.mlp.up_proj,mlp_up,10240,2560,26214400,0.798689603805542,0.076171875,0.13792109489440918
36,model.language_model.layers.36.mlp.down_proj,mlp_down,2560,10240,26214400,0.6857162714004517,0.064453125,0.14673471450805664
36,model.language_model.layers.36.per_layer_input_gate,other,256,2560,655360,0.05682569742202759,0.001953125,0.14179420471191406
36,model.language_model.layers.36.per_layer_projection,other,2560,256,655360,0.18941031396389008,0.01953125,0.14433956146240234
37,model.language_model.layers.37.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.0012786388397216797,0.0078125,0.14823102951049805
37,model.language_model.layers.37.self_attn.o_proj,attn_out,2560,2048,5242880,0.008099270984530449,0.048828125,0.1473708152770996
37,model.language_model.layers.37.mlp.gate_proj,mlp_up,10240,2560,26214400,1.0554454326629639,0.03125,0.14171934127807617
37,model.language_model.layers.37.mlp.up_proj,mlp_up,10240,2560,26214400,0.8758330345153809,0.078125,0.13638687133789062
37,model.language_model.layers.37.mlp.down_proj,mlp_down,2560,10240,26214400,0.967164158821106,0.615234375,0.1467134952545166
37,model.language_model.layers.37.per_layer_input_gate,other,256,2560,655360,0.13706663250923157,0.001953125,0.14633822441101074
37,model.language_model.layers.37.per_layer_projection,other,2560,256,655360,0.23316435515880585,0.61328125,0.14395666122436523
38,model.language_model.layers.38.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.0015922912862151861,0.00390625,0.1448819637298584
38,model.language_model.layers.38.self_attn.o_proj,attn_out,2560,2048,5242880,0.007249596528708935,0.013671875,0.14464688301086426
38,model.language_model.layers.38.mlp.gate_proj,mlp_up,10240,2560,26214400,1.1351146697998047,0.068359375,0.14705944061279297
38,model.language_model.layers.38.mlp.up_proj,mlp_up,10240,2560,26214400,1.8517818450927734,0.66796875,0.1443030834197998
38,model.language_model.layers.38.mlp.down_proj,mlp_down,2560,10240,26214400,0.6483992338180542,0.033203125,0.1472797393798828
38,model.language_model.layers.38.per_layer_input_gate,other,256,2560,655360,0.06703801453113556,0.0390625,0.14687418937683105
38,model.language_model.layers.38.per_layer_projection,other,2560,256,655360,0.07659676671028137,0.04296875,0.14577794075012207
39,model.language_model.layers.39.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.0035966893192380667,0.01171875,0.1436145305633545
39,model.language_model.layers.39.self_attn.o_proj,attn_out,2560,2048,5242880,0.010075871832668781,0.017578125,0.14710235595703125
39,model.language_model.layers.39.mlp.gate_proj,mlp_up,10240,2560,26214400,0.9716611504554749,0.1171875,0.13608908653259277
39,model.language_model.layers.39.mlp.up_proj,mlp_up,10240,2560,26214400,1.802504539489746,0.64453125,0.1443798542022705
39,model.language_model.layers.39.mlp.down_proj,mlp_down,2560,10240,26214400,1.3047062158584595,0.08984375,0.14579296112060547
39,model.language_model.layers.39.per_layer_input_gate,other,256,2560,655360,0.09252743422985077,0.037109375,0.1429743766784668
39,model.language_model.layers.39.per_layer_projection,other,2560,256,655360,0.13124845921993256,0.048828125,0.15185022354125977
40,model.language_model.layers.40.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.003198080463334918,0.01171875,0.14298653602600098
40,model.language_model.layers.40.self_attn.o_proj,attn_out,2560,2048,5242880,0.03012809529900551,0.060546875,0.1504960060119629
40,model.language_model.layers.40.mlp.gate_proj,mlp_up,10240,2560,26214400,0.9291988611221313,0.123046875,0.1361680030822754
40,model.language_model.layers.40.mlp.up_proj,mlp_up,10240,2560,26214400,1.5342903137207031,0.083984375,0.14264535903930664
40,model.language_model.layers.40.mlp.down_proj,mlp_down,2560,10240,26214400,1.3870875835418701,0.0859375,0.14841914176940918
40,model.language_model.layers.40.per_layer_input_gate,other,256,2560,655360,0.08090628683567047,0.033203125,0.14546751976013184
40,model.language_model.layers.40.per_layer_projection,other,2560,256,655360,0.12618200480937958,0.064453125,0.1446061134338379
41,model.language_model.layers.41.self_attn.q_proj,attn_qkv,4096,2560,10485760,0.016573579981923103,0.03125,0.14432120323181152
41,model.language_model.layers.41.self_attn.o_proj,attn_out,2560,4096,10485760,0.03039635717868805,0.041015625,0.14435386657714844
41,model.language_model.layers.41.mlp.gate_proj,mlp_up,10240,2560,26214400,1.5116729736328125,0.134765625,0.14623332023620605
41,model.language_model.layers.41.mlp.up_proj,mlp_up,10240,2560,26214400,1.6819615364074707,0.1640625,0.1447587013244629
41,model.language_model.layers.41.mlp.down_proj,mlp_down,2560,10240,26214400,2.1642980575561523,0.087890625,0.14760589599609375
41,model.language_model.layers.41.per_layer_input_gate,other,256,2560,655360,0.46716004610061646,0.0625,0.14235329627990723
41,model.language_model.layers.41.per_layer_projection,other,2560,256,655360,5.693831443786621,0.76953125,0.14618635177612305
