layer_idx_in_block,layer_name,role,out_features,in_features,n_params,kl_div,top1_disagree,elapsed_s
14,model.vision_tower.encoder.layers.14.self_attn.k_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.14905047416687012
14,model.vision_tower.encoder.layers.14.self_attn.v_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.14043593406677246
14,model.vision_tower.encoder.layers.14.self_attn.o_proj.linear,attn_out,768,768,589824,0.0,0.0,0.1366257667541504
14,model.vision_tower.encoder.layers.14.mlp.gate_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.1426548957824707
14,model.vision_tower.encoder.layers.14.mlp.up_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.14525437355041504
14,model.vision_tower.encoder.layers.14.mlp.down_proj.linear,mlp_down,768,3072,2359296,0.0,0.0,0.1477057933807373
15,model.vision_tower.encoder.layers.15.self_attn.q_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.14371681213378906
15,model.vision_tower.encoder.layers.15.self_attn.k_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.14564108848571777
15,model.vision_tower.encoder.layers.15.self_attn.v_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.14056754112243652
15,model.vision_tower.encoder.layers.15.self_attn.o_proj.linear,attn_out,768,768,589824,0.0,0.0,0.13801360130310059
15,model.vision_tower.encoder.layers.15.mlp.gate_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.1459822654724121
15,model.vision_tower.encoder.layers.15.mlp.up_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.14831233024597168
15,model.vision_tower.encoder.layers.15.mlp.down_proj.linear,mlp_down,768,3072,2359296,0.0,0.0,0.14466023445129395
0,model.language_model.layers.0.self_attn.q_proj,attn_qkv,2048,2560,5242880,7.846851804060861e-05,0.00390625,0.144517183303833
0,model.language_model.layers.0.self_attn.k_proj,attn_qkv,512,2560,1310720,0.00019318587146699429,0.001953125,0.14664673805236816
0,model.language_model.layers.0.self_attn.v_proj,attn_qkv,512,2560,1310720,0.00023256090935319662,0.001953125,0.13791322708129883
0,model.language_model.layers.0.self_attn.o_proj,attn_out,2560,2048,5242880,0.0005853495677001774,0.005859375,0.1373310089111328
0,model.language_model.layers.0.mlp.gate_proj,mlp_up,10240,2560,26214400,4.40296745300293,0.59375,0.1487574577331543
0,model.language_model.layers.0.mlp.up_proj,mlp_up,10240,2560,26214400,3.9166481494903564,0.599609375,0.14847660064697266
0,model.language_model.layers.0.mlp.down_proj,mlp_down,2560,10240,26214400,4.421541690826416,0.59765625,0.14928770065307617
0,model.language_model.layers.0.per_layer_input_gate,other,256,2560,655360,4.141966819763184,0.595703125,0.14426708221435547
0,model.language_model.layers.0.per_layer_projection,other,2560,256,655360,3.5759449005126953,0.611328125,0.15112900733947754
1,model.language_model.layers.1.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.0002564973838161677,0.001953125,0.13915514945983887
1,model.language_model.layers.1.self_attn.k_proj,attn_qkv,512,2560,1310720,0.00021610133990179747,0.005859375,0.13893556594848633
