layer_idx_in_block,layer_name,role,out_features,in_features,n_params,kl_div,top1_disagree,n_valid_positions,elapsed_s
23,model.language_model.layers.23.self_attn.v_proj,attn_qkv,1024,2560,2621440,0.47280123829841614,0.18652848899364471,193,0.16604232788085938
23,model.language_model.layers.23.self_attn.o_proj,attn_out,2560,4096,10485760,0.09799779206514359,0.07253886014223099,193,0.16453266143798828
23,model.language_model.layers.23.mlp.gate_proj,mlp_up,10240,2560,26214400,0.01672651618719101,0.020725388079881668,193,0.16599512100219727
23,model.language_model.layers.23.mlp.up_proj,mlp_up,10240,2560,26214400,0.03337705880403519,0.041450776159763336,193,0.1686856746673584
23,model.language_model.layers.23.mlp.down_proj,mlp_down,2560,10240,26214400,0.028779782354831696,0.04663212224841118,193,0.17281603813171387
23,model.language_model.layers.23.per_layer_input_gate,other,256,2560,655360,0.0091850645840168,0.020725388079881668,193,0.1638474464416504
23,model.language_model.layers.23.per_layer_projection,other,2560,256,655360,0.023235365748405457,0.031088082119822502,193,0.16147756576538086
24,model.language_model.layers.24.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.0032381832133978605,0.010362694039940834,193,0.1637587547302246
24,model.language_model.layers.24.self_attn.o_proj,attn_out,2560,2048,5242880,0.011075497604906559,0.015544041059911251,193,0.15711498260498047
24,model.language_model.layers.24.mlp.gate_proj,mlp_up,10240,2560,26214400,0.012127852067351341,0.04663212224841118,193,0.17261075973510742
24,model.language_model.layers.24.mlp.up_proj,mlp_up,10240,2560,26214400,0.009201504290103912,0.041450776159763336,193,0.17187905311584473
24,model.language_model.layers.24.mlp.down_proj,mlp_down,2560,10240,26214400,0.01570390723645687,0.02590673416852951,193,0.1692647933959961
24,model.language_model.layers.24.per_layer_input_gate,other,256,2560,655360,0.0012287568533793092,0.010362694039940834,193,0.160020112991333
24,model.language_model.layers.24.per_layer_projection,other,2560,256,655360,0.17341959476470947,0.11917097866535187,193,0.15971732139587402
25,model.language_model.layers.25.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.002023183973506093,0.02590673416852951,193,0.15924406051635742
25,model.language_model.layers.25.self_attn.o_proj,attn_out,2560,2048,5242880,0.007782003376632929,0.036269430071115494,193,0.19705581665039062
25,model.language_model.layers.25.mlp.gate_proj,mlp_up,10240,2560,26214400,0.004593489691615105,0.015544041059911251,193,0.17055749893188477
25,model.language_model.layers.25.mlp.up_proj,mlp_up,10240,2560,26214400,0.0024993466213345528,0.015544041059911251,193,0.1714775562286377
25,model.language_model.layers.25.mlp.down_proj,mlp_down,2560,10240,26214400,0.014120624400675297,0.036269430071115494,193,0.16761422157287598
25,model.language_model.layers.25.per_layer_input_gate,other,256,2560,655360,0.0008408302091993392,0.005181347019970417,193,0.15752506256103516
25,model.language_model.layers.25.per_layer_projection,other,2560,256,655360,0.09473363310098648,0.10362693667411804,193,0.1540687084197998
26,model.language_model.layers.26.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.006950948387384415,0.010362694039940834,193,0.1645982265472412
26,model.language_model.layers.26.self_attn.o_proj,attn_out,2560,2048,5242880,0.006169958971440792,0.031088082119822502,193,0.16762614250183105
26,model.language_model.layers.26.mlp.gate_proj,mlp_up,10240,2560,26214400,0.004720501136034727,0.020725388079881668,193,0.1748969554901123
26,model.language_model.layers.26.mlp.up_proj,mlp_up,10240,2560,26214400,0.0047920276410877705,0.020725388079881668,193,0.17490339279174805
26,model.language_model.layers.26.mlp.down_proj,mlp_down,2560,10240,26214400,0.00812615267932415,0.010362694039940834,193,0.1728966236114502
26,model.language_model.layers.26.per_layer_input_gate,other,256,2560,655360,0.005168379750102758,0.02590673416852951,193,0.15842938423156738
26,model.language_model.layers.26.per_layer_projection,other,2560,256,655360,0.25843265652656555,0.15544040501117706,193,0.1637101173400879
27,model.language_model.layers.27.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.011065703816711903,0.031088082119822502,193,0.16498446464538574
27,model.language_model.layers.27.self_attn.o_proj,attn_out,2560,2048,5242880,0.011438055895268917,0.036269430071115494,193,0.16584348678588867
27,model.language_model.layers.27.mlp.gate_proj,mlp_up,10240,2560,26214400,0.008136359974741936,0.041450776159763336,193,0.1734304428100586
27,model.language_model.layers.27.mlp.up_proj,mlp_up,10240,2560,26214400,0.024681629613041878,0.08808290213346481,193,0.17416882514953613
27,model.language_model.layers.27.mlp.down_proj,mlp_down,2560,10240,26214400,0.01914297603070736,0.06735751032829285,193,0.16673636436462402
27,model.language_model.layers.27.per_layer_input_gate,other,256,2560,655360,0.009600875899195671,0.04663212224841118,193,0.16402530670166016
27,model.language_model.layers.27.per_layer_projection,other,2560,256,655360,0.1319202482700348,0.0984455943107605,193,0.16411948204040527
28,model.language_model.layers.28.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.016381263732910156,0.010362694039940834,193,0.1648855209350586
28,model.language_model.layers.28.self_attn.o_proj,attn_out,2560,2048,5242880,0.027400856837630272,0.041450776159763336,193,0.1640150547027588
28,model.language_model.layers.28.mlp.gate_proj,mlp_up,10240,2560,26214400,0.021718420088291168,0.031088082119822502,193,0.17512917518615723
28,model.language_model.layers.28.mlp.up_proj,mlp_up,10240,2560,26214400,0.037793658673763275,0.06735751032829285,193,0.16223716735839844
28,model.language_model.layers.28.mlp.down_proj,mlp_down,2560,10240,26214400,0.04651021957397461,0.04663212224841118,193,0.16962909698486328
28,model.language_model.layers.28.per_layer_input_gate,other,256,2560,655360,0.007989867590367794,0.02590673416852951,193,0.15816140174865723
28,model.language_model.layers.28.per_layer_projection,other,2560,256,655360,0.2712956368923187,0.15025906264781952,193,0.16331052780151367
29,model.language_model.layers.29.self_attn.q_proj,attn_qkv,4096,2560,10485760,0.08601126074790955,0.07253886014223099,193,0.1686875820159912
29,model.language_model.layers.29.self_attn.o_proj,attn_out,2560,4096,10485760,0.10739605873823166,0.0984455943107605,193,0.17390704154968262
29,model.language_model.layers.29.mlp.gate_proj,mlp_up,10240,2560,26214400,0.024360043928027153,0.04663212224841118,193,0.1623549461364746
29,model.language_model.layers.29.mlp.up_proj,mlp_up,10240,2560,26214400,0.04107965901494026,0.07253886014223099,193,0.17113780975341797
29,model.language_model.layers.29.mlp.down_proj,mlp_down,2560,10240,26214400,0.039574023336172104,0.062176164239645004,193,0.16753482818603516
29,model.language_model.layers.29.per_layer_input_gate,other,256,2560,655360,0.0013663873542100191,0.031088082119822502,193,0.16017794609069824
29,model.language_model.layers.29.per_layer_projection,other,2560,256,655360,0.4806744456291199,0.22797927260398865,193,0.16407179832458496
30,model.language_model.layers.30.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.006680199410766363,0.02590673416852951,193,0.1682279109954834
30,model.language_model.layers.30.self_attn.o_proj,attn_out,2560,2048,5242880,0.014988268725574017,0.020725388079881668,193,0.16179251670837402
30,model.language_model.layers.30.mlp.gate_proj,mlp_up,10240,2560,26214400,0.015877079218626022,0.036269430071115494,193,0.17320847511291504
30,model.language_model.layers.30.mlp.up_proj,mlp_up,10240,2560,26214400,0.01390133984386921,0.02590673416852951,193,0.1747596263885498
30,model.language_model.layers.30.mlp.down_proj,mlp_down,2560,10240,26214400,0.02748231403529644,0.04663212224841118,193,0.17612910270690918
30,model.language_model.layers.30.per_layer_input_gate,other,256,2560,655360,0.00017184203898068517,0.005181347019970417,193,0.16650938987731934
30,model.language_model.layers.30.per_layer_projection,other,2560,256,655360,0.020303022116422653,0.04663212224841118,193,0.16233301162719727
31,model.language_model.layers.31.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.003322798293083906,0.031088082119822502,193,0.15772342681884766
31,model.language_model.layers.31.self_attn.o_proj,attn_out,2560,2048,5242880,0.005069328937679529,0.020725388079881668,193,0.16460251808166504
31,model.language_model.layers.31.mlp.gate_proj,mlp_up,10240,2560,26214400,0.006715402007102966,0.015544041059911251,193,0.17477130889892578
31,model.language_model.layers.31.mlp.up_proj,mlp_up,10240,2560,26214400,0.007000535726547241,0.010362694039940834,193,0.17432498931884766
31,model.language_model.layers.31.mlp.down_proj,mlp_down,2560,10240,26214400,0.01689240336418152,0.04663212224841118,193,0.1686408519744873
31,model.language_model.layers.31.per_layer_input_gate,other,256,2560,655360,0.00029117948724888265,0.005181347019970417,193,0.16101336479187012
31,model.language_model.layers.31.per_layer_projection,other,2560,256,655360,0.11301159113645554,0.10880828648805618,193,0.1556859016418457
32,model.language_model.layers.32.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.0010720188729465008,0.005181347019970417,193,0.1647346019744873
32,model.language_model.layers.32.self_attn.o_proj,attn_out,2560,2048,5242880,0.004258491098880768,0.02590673416852951,193,0.1631300449371338
32,model.language_model.layers.32.mlp.gate_proj,mlp_up,10240,2560,26214400,0.004791945684701204,0.02590673416852951,193,0.17417216300964355
32,model.language_model.layers.32.mlp.up_proj,mlp_up,10240,2560,26214400,0.004861286375671625,0.02590673416852951,193,0.17244791984558105
32,model.language_model.layers.32.mlp.down_proj,mlp_down,2560,10240,26214400,0.03474893793463707,0.05181346833705902,193,0.16485977172851562
32,model.language_model.layers.32.per_layer_input_gate,other,256,2560,655360,0.0002027403243118897,0.005181347019970417,193,0.1508350372314453
32,model.language_model.layers.32.per_layer_projection,other,2560,256,655360,0.008178061805665493,0.031088082119822502,193,0.15950965881347656
33,model.language_model.layers.33.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.00774395139887929,0.036269430071115494,193,0.1642000675201416
33,model.language_model.layers.33.self_attn.o_proj,attn_out,2560,2048,5242880,0.008174854330718517,0.031088082119822502,193,0.1658339500427246
33,model.language_model.layers.33.mlp.gate_proj,mlp_up,10240,2560,26214400,0.0050406306982040405,0.015544041059911251,193,0.17691731452941895
33,model.language_model.layers.33.mlp.up_proj,mlp_up,10240,2560,26214400,0.003723408794030547,0.031088082119822502,193,0.17124724388122559
33,model.language_model.layers.33.mlp.down_proj,mlp_down,2560,10240,26214400,0.026416879147291183,0.05699481815099716,193,0.16901683807373047
33,model.language_model.layers.33.per_layer_input_gate,other,256,2560,655360,0.00033541349694132805,0.010362694039940834,193,0.16729474067687988
33,model.language_model.layers.33.per_layer_projection,other,2560,256,655360,0.02706104889512062,0.05699481815099716,193,0.1688239574432373
34,model.language_model.layers.34.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.007043055724352598,0.031088082119822502,193,0.1661851406097412
34,model.language_model.layers.34.self_attn.o_proj,attn_out,2560,2048,5242880,0.00757033284753561,0.015544041059911251,193,0.16690444946289062
34,model.language_model.layers.34.mlp.gate_proj,mlp_up,10240,2560,26214400,0.002847053110599518,0.02590673416852951,193,0.16906356811523438
34,model.language_model.layers.34.mlp.up_proj,mlp_up,10240,2560,26214400,0.00883301068097353,0.036269430071115494,193,0.16550779342651367
34,model.language_model.layers.34.mlp.down_proj,mlp_down,2560,10240,26214400,0.049324825406074524,0.062176164239645004,193,0.17685294151306152
34,model.language_model.layers.34.per_layer_input_gate,other,256,2560,655360,9.326016152044758e-05,0.005181347019970417,193,0.16459894180297852
34,model.language_model.layers.34.per_layer_projection,other,2560,256,655360,0.020573118701577187,0.031088082119822502,193,0.16260433197021484
35,model.language_model.layers.35.self_attn.q_proj,attn_qkv,4096,2560,10485760,0.0530148483812809,0.062176164239645004,193,0.16764593124389648
35,model.language_model.layers.35.self_attn.o_proj,attn_out,2560,4096,10485760,0.04205670952796936,0.031088082119822502,193,0.16251182556152344
35,model.language_model.layers.35.mlp.gate_proj,mlp_up,10240,2560,26214400,0.004446608945727348,0.04663212224841118,193,0.16373920440673828
35,model.language_model.layers.35.mlp.up_proj,mlp_up,10240,2560,26214400,0.006822823081165552,0.031088082119822502,193,0.17568206787109375
35,model.language_model.layers.35.mlp.down_proj,mlp_down,2560,10240,26214400,0.019165392965078354,0.04663212224841118,193,0.17153263092041016
35,model.language_model.layers.35.per_layer_input_gate,other,256,2560,655360,0.00012590813275892287,0.005181347019970417,193,0.16199135780334473
35,model.language_model.layers.35.per_layer_projection,other,2560,256,655360,0.00780148571357131,0.020725388079881668,193,0.1578519344329834
36,model.language_model.layers.36.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.002781833289191127,0.015544041059911251,193,0.16200017929077148
36,model.language_model.layers.36.self_attn.o_proj,attn_out,2560,2048,5242880,0.004627271089702845,0.010362694039940834,193,0.16013002395629883
36,model.language_model.layers.36.mlp.gate_proj,mlp_up,10240,2560,26214400,0.0027344452682882547,0.020725388079881668,193,0.17812490463256836
36,model.language_model.layers.36.mlp.up_proj,mlp_up,10240,2560,26214400,0.0028479236643761396,0.005181347019970417,193,0.17362737655639648
36,model.language_model.layers.36.mlp.down_proj,mlp_down,2560,10240,26214400,0.010932566598057747,0.031088082119822502,193,0.17011785507202148
36,model.language_model.layers.36.per_layer_input_gate,other,256,2560,655360,3.140018816338852e-05,0.005181347019970417,193,0.1616525650024414
36,model.language_model.layers.36.per_layer_projection,other,2560,256,655360,0.002460092306137085,0.02590673416852951,193,0.15936756134033203
37,model.language_model.layers.37.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.0013267283793538809,0.010362694039940834,193,0.16386699676513672
37,model.language_model.layers.37.self_attn.o_proj,attn_out,2560,2048,5242880,0.0038748697843402624,0.031088082119822502,193,0.16624164581298828
37,model.language_model.layers.37.mlp.gate_proj,mlp_up,10240,2560,26214400,0.00170554977376014,0.020725388079881668,193,0.1737217903137207
37,model.language_model.layers.37.mlp.up_proj,mlp_up,10240,2560,26214400,0.0017083175480365753,0.015544041059911251,193,0.17307329177856445
37,model.language_model.layers.37.mlp.down_proj,mlp_down,2560,10240,26214400,0.012891924940049648,0.02590673416852951,193,0.17132139205932617
37,model.language_model.layers.37.per_layer_input_gate,other,256,2560,655360,0.000247663032496348,0.0,193,0.15886902809143066
37,model.language_model.layers.37.per_layer_projection,other,2560,256,655360,0.0036884606815874577,0.015544041059911251,193,0.20070552825927734
38,model.language_model.layers.38.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.0015046658227220178,0.015544041059911251,193,0.16249918937683105
38,model.language_model.layers.38.self_attn.o_proj,attn_out,2560,2048,5242880,0.0018813039641827345,0.015544041059911251,193,0.16773438453674316
38,model.language_model.layers.38.mlp.gate_proj,mlp_up,10240,2560,26214400,0.0014835348119959235,0.020725388079881668,193,0.17356491088867188
38,model.language_model.layers.38.mlp.up_proj,mlp_up,10240,2560,26214400,0.0017950168112292886,0.015544041059911251,193,0.17285752296447754
38,model.language_model.layers.38.mlp.down_proj,mlp_down,2560,10240,26214400,0.015274973586201668,0.015544041059911251,193,0.1648697853088379
38,model.language_model.layers.38.per_layer_input_gate,other,256,2560,655360,0.00022930052364245057,0.0,193,0.1643052101135254
38,model.language_model.layers.38.per_layer_projection,other,2560,256,655360,0.0039422898553311825,0.020725388079881668,193,0.16455817222595215
39,model.language_model.layers.39.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.0025522615760564804,0.005181347019970417,193,0.16471266746520996
39,model.language_model.layers.39.self_attn.o_proj,attn_out,2560,2048,5242880,0.0026743870694190264,0.020725388079881668,193,0.16186881065368652
39,model.language_model.layers.39.mlp.gate_proj,mlp_up,10240,2560,26214400,0.001912115141749382,0.010362694039940834,193,0.17126107215881348
39,model.language_model.layers.39.mlp.up_proj,mlp_up,10240,2560,26214400,0.004067476838827133,0.015544041059911251,193,0.16310596466064453
39,model.language_model.layers.39.mlp.down_proj,mlp_down,2560,10240,26214400,0.0171528123319149,0.031088082119822502,193,0.17722702026367188
39,model.language_model.layers.39.per_layer_input_gate,other,256,2560,655360,0.0013260142877697945,0.010362694039940834,193,0.16511964797973633
39,model.language_model.layers.39.per_layer_projection,other,2560,256,655360,0.00795613694936037,0.020725388079881668,193,0.16467022895812988
40,model.language_model.layers.40.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.020429542288184166,0.020725388079881668,193,0.16484284400939941
40,model.language_model.layers.40.self_attn.o_proj,attn_out,2560,2048,5242880,0.010307247750461102,0.05699481815099716,193,0.1641709804534912
40,model.language_model.layers.40.mlp.gate_proj,mlp_up,10240,2560,26214400,0.007764104753732681,0.020725388079881668,193,0.16669249534606934
40,model.language_model.layers.40.mlp.up_proj,mlp_up,10240,2560,26214400,0.016704456880688667,0.036269430071115494,193,0.17305731773376465
40,model.language_model.layers.40.mlp.down_proj,mlp_down,2560,10240,26214400,0.054600391536951065,0.07253886014223099,193,0.17391753196716309
40,model.language_model.layers.40.per_layer_input_gate,other,256,2560,655360,0.00021882653527427465,0.0,193,0.1646878719329834
40,model.language_model.layers.40.per_layer_projection,other,2560,256,655360,0.012495957314968109,0.02590673416852951,193,0.16418862342834473
41,model.language_model.layers.41.self_attn.q_proj,attn_qkv,4096,2560,10485760,0.6154500246047974,0.196891188621521,193,0.1672382354736328
41,model.language_model.layers.41.self_attn.o_proj,attn_out,2560,4096,10485760,0.09462348371744156,0.08808290213346481,193,0.16205430030822754
41,model.language_model.layers.41.mlp.gate_proj,mlp_up,10240,2560,26214400,0.013073191978037357,0.036269430071115494,193,0.1691451072692871
41,model.language_model.layers.41.mlp.up_proj,mlp_up,10240,2560,26214400,0.011652925051748753,0.031088082119822502,193,0.16979312896728516
41,model.language_model.layers.41.mlp.down_proj,mlp_down,2560,10240,26214400,0.20860157907009125,0.11398963630199432,193,0.1666879653930664
41,model.language_model.layers.41.per_layer_input_gate,other,256,2560,655360,0.008373799733817577,0.036269430071115494,193,0.161024808883667
41,model.language_model.layers.41.per_layer_projection,other,2560,256,655360,0.4548003375530243,0.1709844470024109,193,0.16186237335205078
,model.language_model.per_layer_model_projection,other,10752,2560,27525120,0.17145617306232452,0.1347150206565857,193,0.17051243782043457
,model.embed_vision.embedding_projection,other,2560,768,1966080,0.0,0.0,193,0.16594171524047852
,model.embed_audio.embedding_projection,other,2560,1536,3932160,0.0,0.0,193,0.16298437118530273
