layer_idx_in_block,layer_name,role,out_features,in_features,n_params,kl_div,top1_disagree,n_valid_positions,elapsed_s
22,model.language_model.layers.22.per_layer_projection,other,2560,256,655360,0.004645689856261015,0.031088082119822502,193,0.16347241401672363
23,model.language_model.layers.23.self_attn.q_proj,attn_qkv,4096,2560,10485760,0.003030954161658883,0.010362694039940834,193,0.16625475883483887
23,model.language_model.layers.23.self_attn.k_proj,attn_qkv,1024,2560,2621440,0.06046699360013008,0.07253886014223099,193,0.16408085823059082
23,model.language_model.layers.23.self_attn.v_proj,attn_qkv,1024,2560,2621440,0.1018841564655304,0.10880828648805618,193,0.15659165382385254
23,model.language_model.layers.23.self_attn.o_proj,attn_out,2560,4096,10485760,0.031325507909059525,0.04663212224841118,193,0.19831395149230957
23,model.language_model.layers.23.mlp.gate_proj,mlp_up,10240,2560,26214400,0.0046736812219023705,0.020725388079881668,193,0.16953182220458984
23,model.language_model.layers.23.mlp.up_proj,mlp_up,10240,2560,26214400,0.006947498768568039,0.041450776159763336,193,0.16962146759033203
23,model.language_model.layers.23.mlp.down_proj,mlp_down,2560,10240,26214400,0.0051536173559725285,0.015544041059911251,193,0.166290283203125
23,model.language_model.layers.23.per_layer_input_gate,other,256,2560,655360,0.00218702619895339,0.005181347019970417,193,0.15788745880126953
23,model.language_model.layers.23.per_layer_projection,other,2560,256,655360,0.007014041766524315,0.02590673416852951,193,0.1524806022644043
24,model.language_model.layers.24.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.000566717644687742,0.005181347019970417,193,0.16675424575805664
24,model.language_model.layers.24.self_attn.o_proj,attn_out,2560,2048,5242880,0.0022172387689352036,0.005181347019970417,193,0.16827988624572754
24,model.language_model.layers.24.mlp.gate_proj,mlp_up,10240,2560,26214400,0.0017565371235832572,0.010362694039940834,193,0.17102313041687012
24,model.language_model.layers.24.mlp.up_proj,mlp_up,10240,2560,26214400,0.002758794231340289,0.015544041059911251,193,0.17297601699829102
24,model.language_model.layers.24.mlp.down_proj,mlp_down,2560,10240,26214400,0.005806279368698597,0.036269430071115494,193,0.17266464233398438
24,model.language_model.layers.24.per_layer_input_gate,other,256,2560,655360,0.0001745023182593286,0.005181347019970417,193,0.15703558921813965
24,model.language_model.layers.24.per_layer_projection,other,2560,256,655360,0.02033020555973053,0.036269430071115494,193,0.16274666786193848
25,model.language_model.layers.25.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.0002830429293680936,0.005181347019970417,193,0.1620807647705078
25,model.language_model.layers.25.self_attn.o_proj,attn_out,2560,2048,5242880,0.0016732491785660386,0.010362694039940834,193,0.16238045692443848
25,model.language_model.layers.25.mlp.gate_proj,mlp_up,10240,2560,26214400,0.0007507167174480855,0.0,193,0.17465448379516602
25,model.language_model.layers.25.mlp.up_proj,mlp_up,10240,2560,26214400,0.0006718624499626458,0.015544041059911251,193,0.17027640342712402
25,model.language_model.layers.25.mlp.down_proj,mlp_down,2560,10240,26214400,0.0019081297796219587,0.02590673416852951,193,0.169097900390625
25,model.language_model.layers.25.per_layer_input_gate,other,256,2560,655360,9.822337597142905e-05,0.0,193,0.16570544242858887
25,model.language_model.layers.25.per_layer_projection,other,2560,256,655360,0.010325461626052856,0.041450776159763336,193,0.15919280052185059
26,model.language_model.layers.26.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.0012215807801112533,0.015544041059911251,193,0.15859031677246094
26,model.language_model.layers.26.self_attn.o_proj,attn_out,2560,2048,5242880,0.0015274364268407226,0.0,193,0.15976881980895996
26,model.language_model.layers.26.mlp.gate_proj,mlp_up,10240,2560,26214400,0.0010847389930859208,0.015544041059911251,193,0.1712510585784912
26,model.language_model.layers.26.mlp.up_proj,mlp_up,10240,2560,26214400,0.0008527045138180256,0.010362694039940834,193,0.16255712509155273
26,model.language_model.layers.26.mlp.down_proj,mlp_down,2560,10240,26214400,0.00217361724935472,0.015544041059911251,193,0.1677415370941162
26,model.language_model.layers.26.per_layer_input_gate,other,256,2560,655360,0.0006909756339155138,0.010362694039940834,193,0.16207265853881836
26,model.language_model.layers.26.per_layer_projection,other,2560,256,655360,0.015326420776546001,0.02590673416852951,193,0.1618187427520752
27,model.language_model.layers.27.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.001817323500290513,0.015544041059911251,193,0.16730642318725586
27,model.language_model.layers.27.self_attn.o_proj,attn_out,2560,2048,5242880,0.0023608433548361063,0.010362694039940834,193,0.1628117561340332
27,model.language_model.layers.27.mlp.gate_proj,mlp_up,10240,2560,26214400,0.0018636466702446342,0.020725388079881668,193,0.16296768188476562
27,model.language_model.layers.27.mlp.up_proj,mlp_up,10240,2560,26214400,0.003325606696307659,0.015544041059911251,193,0.17033767700195312
27,model.language_model.layers.27.mlp.down_proj,mlp_down,2560,10240,26214400,0.0033181693870574236,0.020725388079881668,193,0.17277026176452637
27,model.language_model.layers.27.per_layer_input_gate,other,256,2560,655360,0.001366851502098143,0.010362694039940834,193,0.16886067390441895
27,model.language_model.layers.27.per_layer_projection,other,2560,256,655360,0.010661935433745384,0.041450776159763336,193,0.16407275199890137
28,model.language_model.layers.28.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.005879989825189114,0.020725388079881668,193,0.16326475143432617
28,model.language_model.layers.28.self_attn.o_proj,attn_out,2560,2048,5242880,0.0042247045785188675,0.015544041059911251,193,0.15534710884094238
28,model.language_model.layers.28.mlp.gate_proj,mlp_up,10240,2560,26214400,0.004239784087985754,0.020725388079881668,193,0.1694164276123047
28,model.language_model.layers.28.mlp.up_proj,mlp_up,10240,2560,26214400,0.005804717540740967,0.02590673416852951,193,0.1781330108642578
28,model.language_model.layers.28.mlp.down_proj,mlp_down,2560,10240,26214400,0.007084207609295845,0.020725388079881668,193,0.17354869842529297
28,model.language_model.layers.28.per_layer_input_gate,other,256,2560,655360,0.0009153650025837123,0.020725388079881668,193,0.16435480117797852
28,model.language_model.layers.28.per_layer_projection,other,2560,256,655360,0.020784446969628334,0.041450776159763336,193,0.1645524501800537
29,model.language_model.layers.29.self_attn.q_proj,attn_qkv,4096,2560,10485760,0.015206927433609962,0.02590673416852951,193,0.1570906639099121
29,model.language_model.layers.29.self_attn.o_proj,attn_out,2560,4096,10485760,0.02489190176129341,0.010362694039940834,193,0.16449809074401855
29,model.language_model.layers.29.mlp.gate_proj,mlp_up,10240,2560,26214400,0.004467384424060583,0.015544041059911251,193,0.17676997184753418
29,model.language_model.layers.29.mlp.up_proj,mlp_up,10240,2560,26214400,0.00652075931429863,0.015544041059911251,193,0.16615676879882812
29,model.language_model.layers.29.mlp.down_proj,mlp_down,2560,10240,26214400,0.00776277482509613,0.020725388079881668,193,0.17241835594177246
29,model.language_model.layers.29.per_layer_input_gate,other,256,2560,655360,0.0007560824160464108,0.010362694039940834,193,0.15770864486694336
29,model.language_model.layers.29.per_layer_projection,other,2560,256,655360,0.016916679218411446,0.020725388079881668,193,0.1525106430053711
30,model.language_model.layers.30.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.002076705452054739,0.005181347019970417,193,0.16237473487854004
30,model.language_model.layers.30.self_attn.o_proj,attn_out,2560,2048,5242880,0.0024068879429250956,0.02590673416852951,193,0.16516804695129395
30,model.language_model.layers.30.mlp.gate_proj,mlp_up,10240,2560,26214400,0.002992891473695636,0.031088082119822502,193,0.1732778549194336
30,model.language_model.layers.30.mlp.up_proj,mlp_up,10240,2560,26214400,0.0019398251315578818,0.020725388079881668,193,0.17037749290466309
30,model.language_model.layers.30.mlp.down_proj,mlp_down,2560,10240,26214400,0.0038113824557513,0.02590673416852951,193,0.16945910453796387
30,model.language_model.layers.30.per_layer_input_gate,other,256,2560,655360,7.24847341189161e-05,0.005181347019970417,193,0.15181446075439453
30,model.language_model.layers.30.per_layer_projection,other,2560,256,655360,0.0069245994091033936,0.020725388079881668,193,0.16666030883789062
31,model.language_model.layers.31.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.00044673780212178826,0.005181347019970417,193,0.1661062240600586
31,model.language_model.layers.31.self_attn.o_proj,attn_out,2560,2048,5242880,0.0008785179234109819,0.020725388079881668,193,0.1661853790283203
31,model.language_model.layers.31.mlp.gate_proj,mlp_up,10240,2560,26214400,0.001536035444587469,0.015544041059911251,193,0.17317819595336914
31,model.language_model.layers.31.mlp.up_proj,mlp_up,10240,2560,26214400,0.0015329255256801844,0.010362694039940834,193,0.17077016830444336
31,model.language_model.layers.31.mlp.down_proj,mlp_down,2560,10240,26214400,0.002797642257064581,0.010362694039940834,193,0.16779708862304688
31,model.language_model.layers.31.per_layer_input_gate,other,256,2560,655360,4.933812306262553e-05,0.0,193,0.1595325469970703
31,model.language_model.layers.31.per_layer_projection,other,2560,256,655360,0.008486987091600895,0.031088082119822502,193,0.16250014305114746
32,model.language_model.layers.32.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.00029058055952191353,0.0,193,0.16366147994995117
32,model.language_model.layers.32.self_attn.o_proj,attn_out,2560,2048,5242880,0.0009224856039509177,0.015544041059911251,193,0.16454863548278809
32,model.language_model.layers.32.mlp.gate_proj,mlp_up,10240,2560,26214400,0.0007337836432270706,0.02590673416852951,193,0.1749267578125
32,model.language_model.layers.32.mlp.up_proj,mlp_up,10240,2560,26214400,0.0006927218637429178,0.005181347019970417,193,0.16412568092346191
32,model.language_model.layers.32.mlp.down_proj,mlp_down,2560,10240,26214400,0.0028838308062404394,0.02590673416852951,193,0.17734146118164062
32,model.language_model.layers.32.per_layer_input_gate,other,256,2560,655360,0.00010946929251076654,0.005181347019970417,193,0.16503691673278809
32,model.language_model.layers.32.per_layer_projection,other,2560,256,655360,0.002849184675142169,0.015544041059911251,193,0.1626908779144287
33,model.language_model.layers.33.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.0008897862280718982,0.0,193,0.1638507843017578
33,model.language_model.layers.33.self_attn.o_proj,attn_out,2560,2048,5242880,0.0016571159940212965,0.010362694039940834,193,0.1618502140045166
33,model.language_model.layers.33.mlp.gate_proj,mlp_up,10240,2560,26214400,0.0006003036978654563,0.010362694039940834,193,0.16719269752502441
33,model.language_model.layers.33.mlp.up_proj,mlp_up,10240,2560,26214400,0.0008159004501067102,0.015544041059911251,193,0.17586350440979004
33,model.language_model.layers.33.mlp.down_proj,mlp_down,2560,10240,26214400,0.003784943139180541,0.020725388079881668,193,0.17160534858703613
33,model.language_model.layers.33.per_layer_input_gate,other,256,2560,655360,8.467908628517762e-05,0.0,193,0.1600337028503418
33,model.language_model.layers.33.per_layer_projection,other,2560,256,655360,0.0038913944736123085,0.031088082119822502,193,0.16216540336608887
34,model.language_model.layers.34.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.0012251700973138213,0.015544041059911251,193,0.16788864135742188
34,model.language_model.layers.34.self_attn.o_proj,attn_out,2560,2048,5242880,0.0011693708365783095,0.02590673416852951,193,0.15796470642089844
34,model.language_model.layers.34.mlp.gate_proj,mlp_up,10240,2560,26214400,0.00032573219505138695,0.005181347019970417,193,0.17053842544555664
34,model.language_model.layers.34.mlp.up_proj,mlp_up,10240,2560,26214400,0.0010587309952825308,0.010362694039940834,193,0.17075777053833008
34,model.language_model.layers.34.mlp.down_proj,mlp_down,2560,10240,26214400,0.005278457887470722,0.031088082119822502,193,0.17047905921936035
34,model.language_model.layers.34.per_layer_input_gate,other,256,2560,655360,3.541968180797994e-05,0.0,193,0.16327524185180664
34,model.language_model.layers.34.per_layer_projection,other,2560,256,655360,0.006742983590811491,0.02590673416852951,193,0.16138720512390137
35,model.language_model.layers.35.self_attn.q_proj,attn_qkv,4096,2560,10485760,0.012988855130970478,0.02590673416852951,193,0.16158676147460938
35,model.language_model.layers.35.self_attn.o_proj,attn_out,2560,4096,10485760,0.006841843016445637,0.031088082119822502,193,0.16558599472045898
35,model.language_model.layers.35.mlp.gate_proj,mlp_up,10240,2560,26214400,0.0010267914040014148,0.005181347019970417,193,0.1717989444732666
35,model.language_model.layers.35.mlp.up_proj,mlp_up,10240,2560,26214400,0.0012965415371581912,0.015544041059911251,193,0.17151665687561035
35,model.language_model.layers.35.mlp.down_proj,mlp_down,2560,10240,26214400,0.0030995896086096764,0.020725388079881668,193,0.17423057556152344
35,model.language_model.layers.35.per_layer_input_gate,other,256,2560,655360,3.072315303143114e-05,0.0,193,0.16358399391174316
35,model.language_model.layers.35.per_layer_projection,other,2560,256,655360,0.0019270791672170162,0.015544041059911251,193,0.17848634719848633
36,model.language_model.layers.36.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.0006198334158398211,0.010362694039940834,193,0.1665935516357422
36,model.language_model.layers.36.self_attn.o_proj,attn_out,2560,2048,5242880,0.0010227070888504386,0.010362694039940834,193,0.1654355525970459
36,model.language_model.layers.36.mlp.gate_proj,mlp_up,10240,2560,26214400,0.0003306395374238491,0.015544041059911251,193,0.17162108421325684
36,model.language_model.layers.36.mlp.up_proj,mlp_up,10240,2560,26214400,0.00043606889084912837,0.015544041059911251,193,0.17557549476623535
36,model.language_model.layers.36.mlp.down_proj,mlp_down,2560,10240,26214400,0.0026000014040619135,0.02590673416852951,193,0.16983962059020996
36,model.language_model.layers.36.per_layer_input_gate,other,256,2560,655360,1.63926506502321e-05,0.0,193,0.15523409843444824
36,model.language_model.layers.36.per_layer_projection,other,2560,256,655360,0.0016648855526000261,0.005181347019970417,193,0.16401314735412598
37,model.language_model.layers.37.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.0002733395667746663,0.005181347019970417,193,0.16270017623901367
37,model.language_model.layers.37.self_attn.o_proj,attn_out,2560,2048,5242880,0.0005081343115307391,0.015544041059911251,193,0.16675353050231934
37,model.language_model.layers.37.mlp.gate_proj,mlp_up,10240,2560,26214400,0.000321155006531626,0.0,193,0.1736764907836914
37,model.language_model.layers.37.mlp.up_proj,mlp_up,10240,2560,26214400,0.0003765109577216208,0.010362694039940834,193,0.1673119068145752
37,model.language_model.layers.37.mlp.down_proj,mlp_down,2560,10240,26214400,0.001999831525608897,0.031088082119822502,193,0.16556596755981445
37,model.language_model.layers.37.per_layer_input_gate,other,256,2560,655360,6.0072707128711045e-05,0.0,193,0.16194868087768555
37,model.language_model.layers.37.per_layer_projection,other,2560,256,655360,0.001710676122456789,0.02590673416852951,193,0.16199183464050293
38,model.language_model.layers.38.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.00028289438341744244,0.0,193,0.17004847526550293
38,model.language_model.layers.38.self_attn.o_proj,attn_out,2560,2048,5242880,0.00031367127667181194,0.020725388079881668,193,0.1641700267791748
38,model.language_model.layers.38.mlp.gate_proj,mlp_up,10240,2560,26214400,0.00026982888812199235,0.010362694039940834,193,0.16708040237426758
38,model.language_model.layers.38.mlp.up_proj,mlp_up,10240,2560,26214400,0.00046586780808866024,0.010362694039940834,193,0.16028213500976562
38,model.language_model.layers.38.mlp.down_proj,mlp_down,2560,10240,26214400,0.0030899285338819027,0.020725388079881668,193,0.1708683967590332
38,model.language_model.layers.38.per_layer_input_gate,other,256,2560,655360,4.566283314488828e-05,0.0,193,0.16855525970458984
38,model.language_model.layers.38.per_layer_projection,other,2560,256,655360,0.0012152312556281686,0.015544041059911251,193,0.1654520034790039
39,model.language_model.layers.39.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.0003517643199302256,0.005181347019970417,193,0.16572976112365723
39,model.language_model.layers.39.self_attn.o_proj,attn_out,2560,2048,5242880,0.0005214763805270195,0.005181347019970417,193,0.15993857383728027
39,model.language_model.layers.39.mlp.gate_proj,mlp_up,10240,2560,26214400,0.00036524925963021815,0.005181347019970417,193,0.16457509994506836
39,model.language_model.layers.39.mlp.up_proj,mlp_up,10240,2560,26214400,0.0007136000785976648,0.015544041059911251,193,0.1760544776916504
39,model.language_model.layers.39.mlp.down_proj,mlp_down,2560,10240,26214400,0.0032027792185544968,0.010362694039940834,193,0.17716383934020996
39,model.language_model.layers.39.per_layer_input_gate,other,256,2560,655360,0.00016610953025519848,0.0,193,0.16471648216247559
39,model.language_model.layers.39.per_layer_projection,other,2560,256,655360,0.0034520241897553205,0.020725388079881668,193,0.1667618751525879
40,model.language_model.layers.40.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.007606262806802988,0.02590673416852951,193,0.1567239761352539
40,model.language_model.layers.40.self_attn.o_proj,attn_out,2560,2048,5242880,0.0014882986433804035,0.020725388079881668,193,0.15624475479125977
40,model.language_model.layers.40.mlp.gate_proj,mlp_up,10240,2560,26214400,0.001365369069389999,0.015544041059911251,193,0.17157196998596191
40,model.language_model.layers.40.mlp.up_proj,mlp_up,10240,2560,26214400,0.0038877096958458424,0.020725388079881668,193,0.17405319213867188
40,model.language_model.layers.40.mlp.down_proj,mlp_down,2560,10240,26214400,0.013456054031848907,0.04663212224841118,193,0.17327141761779785
40,model.language_model.layers.40.per_layer_input_gate,other,256,2560,655360,0.00023176276590675116,0.0,193,0.16315579414367676
40,model.language_model.layers.40.per_layer_projection,other,2560,256,655360,0.007623097859323025,0.005181347019970417,193,0.1553645133972168
41,model.language_model.layers.41.self_attn.q_proj,attn_qkv,4096,2560,10485760,0.24892625212669373,0.15544040501117706,193,0.15729904174804688
41,model.language_model.layers.41.self_attn.o_proj,attn_out,2560,4096,10485760,0.017229843884706497,0.036269430071115494,193,0.17396092414855957
41,model.language_model.layers.41.mlp.gate_proj,mlp_up,10240,2560,26214400,0.002318812068551779,0.02590673416852951,193,0.17286992073059082
41,model.language_model.layers.41.mlp.up_proj,mlp_up,10240,2560,26214400,0.0030279618222266436,0.005181347019970417,193,0.16837096214294434
41,model.language_model.layers.41.mlp.down_proj,mlp_down,2560,10240,26214400,0.05088222026824951,0.05699481815099716,193,0.16868066787719727
41,model.language_model.layers.41.per_layer_input_gate,other,256,2560,655360,0.0005348649574443698,0.010362694039940834,193,0.15507102012634277
41,model.language_model.layers.41.per_layer_projection,other,2560,256,655360,0.2575031816959381,0.13989636301994324,193,0.15867376327514648
,model.language_model.per_layer_model_projection,other,10752,2560,27525120,0.008221513591706753,0.036269430071115494,193,0.17647910118103027
,model.embed_vision.embedding_projection,other,2560,768,1966080,0.0,0.0,193,0.16301298141479492
,model.embed_audio.embedding_projection,other,2560,1536,3932160,0.0,0.0,193,0.16710948944091797
