layer_name,role,layer_index,layer_index_normalized,n_in,n_out,n_params,weight_kurtosis,weight_max_abs,weight_mean_abs,weight_outlier_ratio,effective_rank,condition_proxy
model.layers.2.self_attn.q_proj,attn_qkv,2,0.07407407407407407,3072,3072,9437184,1.72627592086792,0.4140625,0.0188140869140625,22.008110300081103,2071.52783203125,3.930007794469118
model.layers.2.self_attn.k_proj,attn_qkv,2,0.07407407407407407,3072,1024,3145728,2.145618438720703,0.62109375,0.02423095703125,25.632241813602015,825.8876953125,2.3171966987565185
model.layers.2.self_attn.v_proj,attn_qkv,2,0.07407407407407407,3072,1024,3145728,0.5677635669708252,0.0771484375,0.009002685546875,8.569491525423729,924.7501220703125,1.4570422232179792
model.layers.2.self_attn.o_proj,attn_out,2,0.07407407407407407,3072,3072,9437184,3.051976203918457,0.3828125,0.0100250244140625,38.18569254185692,2237.206298828125,3.6778965078700465
model.layers.2.mlp.gate_proj,mlp_up,2,0.07407407407407407,3072,8192,25165824,0.29549717903137207,0.328125,0.01513671875,21.677419354838708,2839.916748046875,3.5244483222550516
model.layers.2.mlp.up_proj,mlp_up,2,0.07407407407407407,3072,8192,25165824,0.23515677452087402,0.41796875,0.0139312744140625,30.002190580503832,2872.391357421875,1.5678585157260914
model.layers.2.mlp.down_proj,mlp_down,2,0.07407407407407407,8192,3072,25165824,0.5025935173034668,0.490234375,0.01401519775390625,34.97876973326075,2852.546630859375,2.2518137109042877
model.layers.3.self_attn.q_proj,attn_qkv,3,0.1111111111111111,3072,3072,9437184,0.993117094039917,0.25390625,0.019012451171875,13.354735152487962,2145.691162109375,4.628787676039388
model.layers.3.self_attn.k_proj,attn_qkv,3,0.1111111111111111,3072,1024,3145728,1.2158818244934082,0.35546875,0.0241851806640625,14.697791798107255,850.6865234375,2.7081425810379747
model.layers.3.self_attn.v_proj,attn_qkv,3,0.1111111111111111,3072,1024,3145728,0.37360191345214844,0.1240234375,0.0106048583984375,11.694964028776978,959.5607299804688,1.2508315560973908
model.layers.3.self_attn.o_proj,attn_out,3,0.1111111111111111,3072,3072,9437184,0.8148748874664307,0.33203125,0.01161956787109375,28.575180564674984,2303.29052734375,2.9078991934138423
model.layers.3.mlp.gate_proj,mlp_up,3,0.1111111111111111,3072,8192,25165824,0.4553539752960205,0.421875,0.015716552734375,26.842718446601943,2824.722900390625,4.061011325868822
model.layers.3.mlp.up_proj,mlp_up,3,0.1111111111111111,3072,8192,25165824,0.1802513599395752,0.3671875,0.01374053955078125,26.722931704608552,2885.802734375,1.5371168182870543
model.layers.3.mlp.down_proj,mlp_down,3,0.1111111111111111,8192,3072,25165824,0.41446447372436523,0.61328125,0.01364898681640625,44.93236444941308,2835.62841796875,1.9935796098004046
model.layers.4.self_attn.q_proj,attn_qkv,4,0.14814814814814814,3072,3072,9437184,1.7979750633239746,0.443359375,0.0191192626953125,23.189146049481245,2104.949462890625,4.654702013155272
model.layers.4.self_attn.k_proj,attn_qkv,4,0.14814814814814814,3072,1024,3145728,1.362217903137207,0.359375,0.023895263671875,15.039591315453384,851.0407104492188,2.7800448129305213
model.layers.4.self_attn.v_proj,attn_qkv,4,0.14814814814814814,3072,1024,3145728,0.5143685340881348,0.126953125,0.01111602783203125,11.420727522306109,948.7388305664062,1.290651092706129
model.layers.4.self_attn.o_proj,attn_out,4,0.14814814814814814,3072,3072,9437184,1.9843859672546387,0.36328125,0.01172637939453125,30.979830839297332,2272.581298828125,2.588772047387124
model.layers.4.mlp.gate_proj,mlp_up,4,0.14814814814814814,3072,8192,25165824,0.41076087951660156,0.41015625,0.0164642333984375,24.911955514365154,2807.026123046875,4.802047077371271
model.layers.4.mlp.up_proj,mlp_up,4,0.14814814814814814,3072,8192,25165824,0.3529057502746582,0.3671875,0.01345062255859375,27.298922291548497,2894.457275390625,1.5721745035392922
model.layers.4.mlp.down_proj,mlp_down,4,0.14814814814814814,8192,3072,25165824,0.5918073654174805,0.62109375,0.01336669921875,46.465753424657535,2840.169921875,2.243409346555841
